Date,gold_Open,gold_High,gold_Low,gold_Close,gold_Adj Close,gold_Volume,Probability_Positive
2010-09-16,1271.900024,1275.199951,1268.699951,1271.900024,1271.900024,37,51.78944
2010-09-17,1275.599976,1279.599976,1273.800049,1275.599976,1275.599976,54,51.78944
2010-09-20,1279,1282,1279,1279,1279,27,51.78945
2010-09-21,1272.400024,1289.800049,1271.800049,1272.400024,1272.400024,56,51.78944
2010-09-22,1290.199951,1290.199951,1290.199951,1290.199951,1290.199951,17,51.789445
2010-09-23,1294.300049,1294.300049,1289.400024,1294.300049,1294.300049,45,51.78944
2010-09-24,1296,1297.400024,1294.199951,1296,1296,37,51.78944
2010-09-27,1296.699951,1296.699951,1296.699951,1296.699951,1296.699951,67,51.789445
2010-09-28,1287.5,1308.599976,1287.5,1306.599976,1306.599976,25190,51.78944
2010-09-29,1309.400024,1312.5,1305,1308.5,1308.5,6745,51.78945
2010-09-30,1307.199951,1315.199951,1295.699951,1307.800049,1307.800049,579,51.78948
2010-10-01,1309,1320,1309,1316.099976,1316.099976,153,51.78945
2010-10-04,1318.300049,1319.099976,1312,1315.400024,1315.400024,95,51.789445
2010-10-05,1312.900024,1341.099976,1312.900024,1338.900024,1338.900024,197,51.78945
2010-10-06,1339.099976,1349,1339,1346.400024,1346.400024,215,51.78944
2010-10-07,1347.900024,1363,1325.699951,1333.900024,1333.900024,261,51.78945
2010-10-08,1333.5,1348.400024,1325,1344.199951,1344.199951,80,51.78944
2010-10-11,1346.699951,1353.699951,1344,1353.300049,1353.300049,79,51.78945
2010-10-12,1346.900024,1352.199951,1343.599976,1345.699951,1345.699951,112,51.78944
2010-10-13,1356.400024,1374,1355.099976,1369.5,1369.5,251,51.78945
2010-10-14,1372.800049,1383.900024,1371.300049,1376.699951,1376.699951,106,51.789445
2010-10-15,1379.199951,1382.400024,1364.699951,1371.099976,1371.099976,170,51.78946
2010-10-18,1358,1372.599976,1358,1371.199951,1371.199951,46,51.789445
2010-10-19,1366.800049,1370.5,1328.5,1335.099976,1335.099976,301,51.789445
2010-10-20,1336,1345.800049,1334.199951,1343.300049,1343.300049,148,51.78945
2010-10-21,1344.199951,1346.199951,1317.5,1324.699951,1324.699951,102,51.78944
2010-10-22,1326.699951,1328.099976,1319,1324.400024,1324.400024,113,51.78946
2010-10-25,1333.599976,1349.099976,1333.099976,1338.300049,1338.300049,194,51.78944
2010-10-26,1341.199951,1341.199951,1328.300049,1338,1338,195,51.78944
2010-10-27,1341,1341,1321.099976,1322.199951,1322.199951,106,51.78945
2010-10-28,1327.900024,1343.599976,1325.900024,1342.099976,1342.099976,192,51.789457000000006
2010-10-29,1340.199951,1358.699951,1336.800049,1357.099976,1357.099976,74,51.78944
2010-11-01,1360.300049,1360.300049,1350.699951,1350.199951,1350.199951,40,51.78945
2010-11-02,1356.800049,1356.800049,1355.5,1356.400024,1356.400024,17,51.78944
2010-11-03,1351.400024,1359.199951,1327.5,1337.099976,1337.099976,135,51.78943
2010-11-04,1368.599976,1392.5,1368.599976,1382.699951,1382.699951,109,51.789445
2010-11-05,1390.699951,1398,1378.199951,1397.300049,1397.300049,109,51.78945
2010-11-08,1390.5,1409.199951,1387.099976,1402.800049,1402.800049,112,51.789457000000006
2010-11-09,1405.199951,1423.199951,1382.900024,1409.800049,1409.800049,84,51.78945
2010-11-10,1395.199951,1408.099976,1384,1399.099976,1399.099976,29,51.78943
2010-11-11,1400.699951,1413.5,1397.300049,1403.099976,1403.099976,26,51.78945
2010-11-12,1407.900024,1407.900024,1360.099976,1365.400024,1365.400024,182,51.78943
2010-11-15,1363.699951,1372.599976,1355.300049,1368.400024,1368.400024,46,51.78944
2010-11-16,1356.5,1358.199951,1329.5,1338.300049,1338.300049,67,51.789457000000006
2010-11-17,1336.900024,1341.800049,1331.300049,1336.800049,1336.800049,50,51.78945
2010-11-18,1349.5,1353.199951,1347.699951,1352.900024,1352.900024,17,51.789457000000006
2010-11-19,1350.699951,1352,1344.5,1352.199951,1352.199951,7,51.78945
2010-11-22,1357.699951,1357.699951,1357.699951,1357.699951,1357.699951,7,51.78946
2010-11-23,1369.400024,1377.5,1364.5,1377.5,1377.5,15,51.78944
2010-11-24,1377.800049,1377.800049,1377.800049,1372.900024,1372.900024,3,51.78944
2010-11-26,1372.099976,1372.099976,1372.099976,1362.300049,1362.300049,138416,51.78943
2010-11-29,1364,1369.300049,1352.599976,1366,1366,94486,51.78943
2010-11-30,1366.699951,1390.099976,1362.800049,1385,1385,11370,51.78943
2010-12-01,1386.800049,1396.599976,1382.300049,1387.300049,1387.300049,4759,51.78944
2010-12-02,1387.599976,1398.599976,1383.300049,1388.5,1388.5,1550,51.78944
2010-12-03,1385.099976,1415.099976,1385.099976,1405.400024,1405.400024,2341,51.78943
2010-12-06,1414,1428.400024,1410,1415.300049,1415.300049,833,51.789445
2010-12-07,1424.5,1431.099976,1398,1408.300049,1408.300049,866,51.789445
2010-12-08,1402.5,1403.800049,1372,1382.5,1382.5,1675,51.78946
2010-12-09,1380.599976,1394.199951,1380.5,1392.099976,1392.099976,971,51.78945
2010-12-10,1388.900024,1392,1373.099976,1384.300049,1384.300049,457,51.78946
2010-12-13,1384.5,1399.199951,1384.5,1397.300049,1397.300049,193,51.78945
2010-12-14,1401.900024,1407.300049,1391.800049,1403.599976,1403.599976,431,51.789474
2010-12-15,1394,1394,1379.5,1385.5,1385.5,215,51.78945
2010-12-16,1380.900024,1385,1362.5,1370.400024,1370.400024,228,51.789474
2010-12-17,1376.400024,1378.599976,1365.900024,1378.599976,1378.599976,102,51.78945
2010-12-20,1383.199951,1386.699951,1376.5,1385.5,1385.5,125,51.789445
2010-12-21,1385.800049,1389.5,1381.5,1388.199951,1388.199951,113,51.789445
2010-12-22,1388,1389.5,1385,1386.800049,1386.800049,58,51.78946
2010-12-23,1388.400024,1388.400024,1373.699951,1380,1380,101,51.78945
2010-12-27,1373.5,1384.199951,1373.5,1382.400024,1382.400024,322,51.78943
2010-12-28,1389.800049,1406.699951,1389.800049,1405.199951,1405.199951,519,51.78945
2010-12-29,1403.400024,1412.199951,1402.900024,1413.099976,1413.099976,413,51.789445
2010-12-30,1413.800049,1413.800049,1403.099976,1405.599976,1405.599976,185,51.789445
2010-12-31,1405.699951,1421.099976,1405.699951,1421.099976,1421.099976,54,51.78944
2011-01-03,1415.599976,1423.900024,1413.699951,1422.599976,1422.599976,28,51.789445
2011-01-04,1409.599976,1410.900024,1375.800049,1378.5,1378.5,122,51.789445
2011-01-05,1383.400024,1384,1364.199951,1373.400024,1373.400024,175,51.78944
2011-01-06,1374.800049,1376.5,1368.900024,1371.400024,1371.400024,158,51.78944
2011-01-07,1372.699951,1377.199951,1355.5,1368.5,1368.5,225,51.78943
2011-01-10,1369,1374,1365.699951,1373.699951,1373.699951,181,51.78943
2011-01-11,1375.400024,1384.5,1373.900024,1384,1384,13,51.78944
2011-01-12,1382.599976,1385.5,1378,1385.699951,1385.699951,204,51.78945
2011-01-13,1386.099976,1392.5,1371.400024,1386.900024,1386.900024,66,51.78945
2011-01-14,1375,1376,1356.699951,1360.400024,1360.400024,252,51.78944
2011-01-18,1365.099976,1371,1359.199951,1368.099976,1368.099976,106,51.78947
2011-01-19,1371.900024,1376.199951,1367,1370.199951,1370.199951,40,51.789445
2011-01-20,1367.699951,1367.699951,1345,1346.5,1346.5,10,51.78945
2011-01-21,1341.699951,1345.599976,1338.599976,1341,1341,20,51.789445
2011-01-24,1352.300049,1352.300049,1341.800049,1344.5,1344.5,2,51.78944
2011-01-25,1330.400024,1331.5,1323.599976,1332.300049,1332.300049,394,51.78944
2011-01-26,1333,1341.699951,1333,1333,1333,4,51.78943
2011-01-27,1342,1342,1318.400024,1318.400024,1318.400024,210699,51.78944
2011-01-28,1314,1346.599976,1307.699951,1340.699951,1340.699951,73023,51.78943
2011-01-31,1339,1345.900024,1323.300049,1333.800049,1333.800049,13657,51.78944
2011-02-01,1333.099976,1342.900024,1325.300049,1339.599976,1339.599976,3180,51.78944
2011-02-02,1344,1344,1327,1331.5,1331.5,1363,51.78943
2011-02-03,1335.599976,1355.800049,1324.900024,1352.300049,1352.300049,1865,51.78944
2011-02-04,1354.800049,1360,1345,1348.300049,1348.300049,591,51.78943
2011-02-07,1345.800049,1353.800049,1343.800049,1347.599976,1347.599976,1004,51.78944
2011-02-08,1351.199951,1367,1350,1363.400024,1363.400024,2536,51.78945
2011-02-09,1362.800049,1366.5,1359.599976,1364.800049,1364.800049,146,51.789445
2011-02-10,1364.300049,1364.5,1351.699951,1361.900024,1361.900024,312,51.78943
2011-02-11,1364,1368.800049,1355.199951,1359.900024,1359.900024,488,51.78943
2011-02-14,1357.800049,1365.599976,1356.599976,1364.599976,1364.599976,181,51.789445
2011-02-15,1361.599976,1376,1361.599976,1373.599976,1373.599976,321,51.78944
2011-02-16,1373.599976,1382,1370.5,1374.699951,1374.699951,156,51.789457000000006
2011-02-17,1377.699951,1384.699951,1377,1384.699951,1384.699951,113,51.78944
2011-02-18,1384.099976,1391.800049,1381.800049,1388.199951,1388.199951,98,51.78945
2011-02-22,1395.099976,1408.699951,1395.099976,1400.5,1400.5,430,51.789445
2011-02-23,1397.800049,1413.800049,1397.800049,1413.400024,1413.400024,318,51.78945
2011-02-24,1415.099976,1415.300049,1408.300049,1415.300049,1415.300049,809,51.78944
2011-02-25,1401.699951,1411,1401,1408.699951,1408.699951,352,51.78944
2011-02-28,1410.699951,1415.699951,1407.699951,1409.300049,1409.300049,205,51.78945
2011-03-01,1415.300049,1434.400024,1415.300049,1430.699951,1430.699951,116,51.789457000000006
2011-03-02,1432.5,1440.5,1428.800049,1437.199951,1437.199951,1600,51.78943
2011-03-03,1432.300049,1432.300049,1415.900024,1416,1416,244,51.78943
2011-03-04,1418.900024,1429.800049,1416.800049,1428.199951,1428.199951,60,51.78944
2011-03-07,1434.5,1445,1429.5,1434.099976,1434.099976,613,51.78945
2011-03-08,1431.599976,1432.599976,1424.300049,1426.900024,1426.900024,198,51.78944
2011-03-09,1430,1435.699951,1426.099976,1429.300049,1429.300049,98,51.789457000000006
2011-03-10,1429.5,1429.800049,1403.800049,1412.199951,1412.199951,23,51.78946
2011-03-11,1413.699951,1422.599976,1404.900024,1421.5,1421.5,23,51.789427
2011-03-14,1420,1427.699951,1420,1424.599976,1424.599976,58,51.78946
2011-03-15,1413.300049,1413.300049,1385.5,1392.599976,1392.599976,20,51.78944
2011-03-16,1398,1404.199951,1394.300049,1396,1396,38,51.78943
2011-03-17,1387.699951,1393.599976,1387.699951,1404,1404,27,51.78946
2011-03-18,1406.400024,1419.300049,1406.400024,1415.900024,1415.900024,6,51.78943
2011-03-21,1433.5,1433.5,1430.800049,1426.199951,1426.199951,43,51.789457000000006
2011-03-22,1430.400024,1430.400024,1430.400024,1427.5,1427.5,85,51.78944
2011-03-23,1432.199951,1439.699951,1432.199951,1437.900024,1437.900024,19,51.78946
2011-03-24,1437.699951,1446.900024,1437.5,1434.800049,1434.800049,27,51.78946
2011-03-25,1436,1436,1436,1426.099976,1426.099976,1,51.78943
2011-03-28,1413.199951,1415.599976,1413.199951,1419.800049,1419.800049,6,51.78946
2011-03-29,1416,1416,1416,1416,1416,135792,51.78944
2011-03-30,1418.699951,1430.300049,1412,1423.800049,1423.800049,47011,51.789445
2011-03-31,1423.300049,1440,1420.699951,1438.900024,1438.900024,8230,51.78944
2011-04-01,1433.400024,1436.5,1413,1428.099976,1428.099976,5318,51.789445
2011-04-04,1429.099976,1439.099976,1428.800049,1432.199951,1432.199951,683,51.78944
2011-04-05,1437.900024,1457.599976,1430.300049,1451.800049,1451.800049,2609,51.78946
2011-04-06,1456.900024,1462.300049,1452,1457.699951,1457.699951,901,51.78945
2011-04-07,1459.699951,1462.5,1453.900024,1458.5,1458.5,229,51.78945
2011-04-08,1457.599976,1475.5,1457.5,1473.400024,1473.400024,1407,51.789445
2011-04-11,1476,1476,1459.699951,1467.400024,1467.400024,378,51.789457000000006
2011-04-12,1461.800049,1467.199951,1444.400024,1452.900024,1452.900024,345,51.78944
2011-04-13,1455,1462,1454,1454.900024,1454.900024,197,51.789445
2011-04-14,1456.800049,1476,1452.699951,1471.699951,1471.699951,535,51.789457000000006
2011-04-15,1477.599976,1487.5,1473.199951,1485.300049,1485.300049,293,51.789445
2011-04-18,1486.300049,1497.300049,1477.5,1492.300049,1492.300049,650,51.78945
2011-04-19,1493.300049,1499.5,1489,1494.5,1494.5,168,51.78944
2011-04-20,1494,1505.300049,1494,1498.300049,1498.300049,386,51.789457000000006
2011-04-21,1503.699951,1508.300049,1501.699951,1503.199951,1503.199951,237,51.78944
2011-04-25,1513.300049,1518,1502.800049,1508.599976,1508.599976,233,51.789457000000006
2011-04-26,1501.5,1506.300049,1495,1503,1503,223,51.789445
2011-04-27,1507.099976,1512.800049,1505.199951,1516.699951,1516.699951,460,51.78944
2011-04-28,1528.599976,1536,1526.599976,1530.800049,1530.800049,425,51.78945
2011-04-29,1538.699951,1568.699951,1537.300049,1556,1556,124,51.789445
2011-05-02,1572.900024,1576.599976,1543.099976,1556.699951,1556.699951,200,51.789445
2011-05-03,1542.5,1547,1527.5,1540.099976,1540.099976,246,51.789474
2011-05-04,1535,1539,1506.199951,1514.900024,1514.900024,272,51.78945
2011-05-05,1514.699951,1520.699951,1471,1480.900024,1480.900024,133,51.78946
2011-05-06,1473.199951,1494.800049,1472.300049,1491.199951,1491.199951,144,51.789445
2011-05-09,1501.5,1512.800049,1501.300049,1502.900024,1502.900024,44,51.789445
2011-05-10,1508.400024,1516.900024,1508.400024,1516.599976,1516.599976,13,51.78945
2011-05-11,1524,1524.099976,1495.199951,1501.099976,1501.099976,30,51.78946
2011-05-12,1492.099976,1498.5,1484.800049,1506.599976,1506.599976,11,51.78944
2011-05-13,1503.5,1511.300049,1490.199951,1493.400024,1493.400024,16,51.78946
2011-05-16,1489.300049,1494.900024,1489.300049,1490.400024,1490.400024,10,51.78944
2011-05-17,1489.800049,1491.800049,1473,1479.800049,1479.800049,41,51.78946
2011-05-18,1496.400024,1497,1496.300049,1495.599976,1495.599976,82,51.789445
2011-05-19,1491.5,1491.5,1491.5,1492.199951,1492.199951,1,51.78944
2011-05-20,1499,1512.699951,1488.699951,1508.800049,1508.800049,93,51.78945
2011-05-23,1510.5,1512.300049,1507,1515.300049,1515.300049,42,51.789457000000006
2011-05-24,1527.099976,1527.099976,1521.900024,1523.199951,1523.199951,4,51.78946
2011-05-25,1526.400024,1527.5,1526.099976,1526.599976,1526.599976,10,51.789457000000006
2011-05-26,1521.199951,1521.199951,1519.5,1522.800049,1522.800049,186986,51.78944
2011-05-27,1519.400024,1538.5,1518.400024,1536.300049,1536.300049,76719,51.78946
2011-05-31,1536.699951,1541.099976,1532.400024,1535.900024,1535.900024,6152,51.78948
2011-06-01,1535.699951,1550.599976,1529.699951,1542.400024,1542.400024,2845,51.789445
2011-06-02,1541.300049,1544.5,1520,1532,1532,1651,51.78945
2011-06-03,1534.699951,1546.300049,1525,1541.699951,1541.699951,1745,51.789445
2011-06-06,1542.900024,1553.900024,1542,1546.5,1546.5,691,51.78944
2011-06-07,1545,1549.900024,1537.199951,1543.300049,1543.300049,2530,51.78945
2011-06-08,1544.199951,1544.199951,1531.300049,1538.099976,1538.099976,489,51.78946
2011-06-09,1536.099976,1548.800049,1534.400024,1542.099976,1542.099976,288,51.78945
2011-06-10,1543.699951,1543.900024,1526.400024,1528.599976,1528.599976,632,51.78945
2011-06-13,1528.099976,1533,1511.300049,1515,1515,851,51.78945
2011-06-14,1517.199951,1526.199951,1513.099976,1523.800049,1523.800049,306,51.78944
2011-06-15,1525,1533.400024,1515,1525.599976,1525.599976,648,51.78945
2011-06-16,1526,1531.199951,1522,1529.300049,1529.300049,164,51.78945
2011-06-17,1523,1541.599976,1523,1538.599976,1538.599976,72,51.78943
2011-06-20,1536,1545.699951,1535.199951,1541.5,1541.5,99,51.78945
2011-06-21,1540.099976,1547.5,1540,1546,1546,125,51.78945
2011-06-22,1547.199951,1558.5,1544.400024,1552.900024,1552.900024,222,51.78945
2011-06-23,1547.199951,1547.199951,1514.699951,1520.099976,1520.099976,300,51.78945
2011-06-24,1524.699951,1525,1498.5,1500.5,1500.5,257,51.78946
2011-06-27,1503.5,1503.5,1490.699951,1496,1496,140,51.78943
2011-06-28,1499.900024,1505,1496.099976,1499.699951,1499.699951,508,51.78944
2011-06-29,1504.099976,1512.199951,1504.099976,1509.900024,1509.900024,395,51.78946
2011-06-30,1511.5,1514,1498.800049,1502.300049,1502.300049,69,51.78945
2011-07-01,1502.199951,1502.199951,1480,1482.300049,1482.300049,66,51.789445
2011-07-05,1490.400024,1515,1490.300049,1512.300049,1512.300049,199,51.789474
2011-07-06,1513.699951,1531.5,1510.300049,1528.699951,1528.699951,71,51.789445
2011-07-07,1529.099976,1533.099976,1522.699951,1530.199951,1530.199951,55,51.78943
2011-07-08,1527,1542.599976,1526.599976,1541.199951,1541.199951,3,51.789457000000006
2011-07-11,1550,1555.199951,1543.099976,1548.800049,1548.800049,14,51.78946
2011-07-12,1548.199951,1565,1542,1561.900024,1561.900024,8,51.78944
2011-07-13,1574,1585.599976,1570.800049,1585.199951,1585.199951,29,51.78943
2011-07-14,1586.300049,1592.800049,1583.599976,1589,1589,19,51.78944
2011-07-15,1582.300049,1592.199951,1582.300049,1589.800049,1589.800049,8,51.789457000000006
2011-07-18,1592.800049,1605,1592.800049,1602.099976,1602.099976,13,51.78945
2011-07-19,1608.099976,1608.800049,1583.300049,1600.900024,1600.900024,63,51.78946
2011-07-20,1584.300049,1596.699951,1582.400024,1596.699951,1596.699951,9,51.789457000000006
2011-07-21,1598,1601.599976,1586.599976,1586.800049,1586.800049,24,51.789457000000006
2011-07-22,1588.5,1606.5,1588.5,1601.300049,1601.300049,12,51.78945
2011-07-25,1610,1619.400024,1610,1612,1612,67,51.78945
2011-07-26,1609.800049,1618.5,1609.800049,1616.599976,1616.599976,28,51.78945
2011-07-27,1619.699951,1619.699951,1617,1615,1615,232220,51.789445
2011-07-28,1614.199951,1620.599976,1602.800049,1613.400024,1613.400024,70263,51.78945
2011-07-29,1617.099976,1634.900024,1610.599976,1628.300049,1628.300049,6761,51.78946
2011-08-01,1623,1631.800049,1607,1619,1619,2889,51.789457000000006
2011-08-02,1619.300049,1660.599976,1616.800049,1641.900024,1641.900024,2440,51.78944
2011-08-03,1659.900024,1672.300049,1651.599976,1663.400024,1663.400024,2024,51.78946
2011-08-04,1660.5,1681.800049,1640,1656.199951,1656.199951,1952,51.78946
2011-08-05,1647.5,1666.099976,1642.699951,1648.800049,1648.800049,825,51.78946
2011-08-08,1679.099976,1720,1678.099976,1710.199951,1710.199951,1885,51.789457000000006
2011-08-09,1722.5,1779,1720.099976,1740,1740,1861,51.789457000000006
2011-08-10,1744,1795.599976,1741.300049,1781.300049,1781.300049,969,51.78945
2011-08-11,1795.099976,1813.5,1733.300049,1748.800049,1748.800049,1503,51.78945
2011-08-12,1760.599976,1764.199951,1723.800049,1740.199951,1740.199951,1166,51.78945
2011-08-15,1734.900024,1765.199951,1730.5,1755.5,1755.5,976,51.789457000000006
2011-08-16,1769,1787.300049,1761.599976,1782.400024,1782.400024,278,51.789445
2011-08-17,1784.800049,1794.300049,1782,1791.199951,1791.199951,231,51.789457000000006
2011-08-18,1786.5,1828.5,1785.5,1818.900024,1818.900024,868,51.789457000000006
2011-08-19,1823.699951,1874.400024,1823.699951,1848.900024,1848.900024,328,51.789457000000006
2011-08-22,1868.599976,1895,1858.400024,1888.699951,1888.699951,1106,51.789457000000006
2011-08-23,1909,1909.300049,1824.599976,1858.300049,1858.300049,458,51.789445
2011-08-24,1833,1853.099976,1753.099976,1754.099976,1754.099976,992,51.789457000000006
2011-08-25,1748.400024,1772.5,1707.300049,1759.800049,1759.800049,864,51.789457000000006
2011-08-26,1768.5,1829.300049,1768.5,1794.099976,1794.099976,270,51.78944
2011-08-29,1817.900024,1817.900024,1786.699951,1788.400024,1788.400024,828,51.789457000000006
2011-08-30,1787.199951,1839.599976,1783.099976,1826.699951,1826.699951,598,51.78946
2011-08-31,1830.599976,1837.900024,1811.400024,1828.5,1828.5,336,51.78946
2011-09-01,1825.800049,1829.5,1814.400024,1826,1826,263,51.78945
2011-09-02,1828.599976,1884.199951,1828.599976,1873.699951,1873.699951,442,51.789474
2011-09-06,1886.300049,1911.599976,1864,1869.900024,1869.900024,536,51.78944
2011-09-07,1868.900024,1873.699951,1792.800049,1814.199951,1814.199951,470,51.78944
2011-09-08,1839.300049,1870,1835,1854.400024,1854.400024,142,51.78944
2011-09-09,1858.099976,1881.300049,1830,1856.400024,1856.400024,188,51.789445
2011-09-12,1852.400024,1852.400024,1806,1809.900024,1809.900024,245,51.789445
2011-09-13,1817.800049,1835.300049,1808.099976,1826.800049,1826.800049,52,51.789457000000006
2011-09-14,1843,1843,1809,1823.5,1823.5,156,51.789457000000006
2011-09-15,1816.300049,1816.300049,1775.800049,1778.5,1778.5,80,51.78946
2011-09-16,1768.5,1819.099976,1768.5,1812.099976,1812.099976,111,51.78944
2011-09-19,1814.699951,1818.900024,1788,1776.400024,1776.400024,13,51.789457000000006
2011-09-20,1778.800049,1807.800049,1776,1806.599976,1806.599976,86,51.78944
2011-09-21,1808,1811.699951,1782.800049,1805.5,1805.5,22,51.78946
2011-09-22,1773.199951,1773.199951,1730.900024,1739.199951,1739.199951,23,51.78946
2011-09-23,1737.300049,1737.300049,1636.300049,1637.5,1637.5,81,51.789445
2011-09-26,1646.400024,1661.800049,1562.400024,1592.5,1592.5,151,51.789445
2011-09-27,1653.800049,1665.400024,1653.699951,1650.599976,1650.599976,47,51.78945
2011-09-28,1650,1650,1650,1616.300049,1616.300049,21275,51.789457000000006
2011-09-29,1604,1633.800049,1585,1615.5,1615.5,7181,51.78944
2011-09-30,1620.800049,1639.400024,1609.400024,1620.400024,1620.400024,284,51.78948
2011-10-03,1627.800049,1660.800049,1627.599976,1656,1656,101,51.78944
2011-10-04,1661,1678.099976,1596.599976,1614.699951,1614.699951,159,51.78945
2011-10-05,1629.300049,1640.300049,1599.599976,1640.300049,1640.300049,114,51.789457000000006
2011-10-06,1642.599976,1654.699951,1637.599976,1651.900024,1651.900024,38,51.789474
2011-10-07,1657,1665,1626.199951,1634.5,1634.5,66,51.789457000000006
2011-10-10,1645.599976,1676.800049,1645.599976,1669.599976,1669.599976,61,51.789457000000006
2011-10-11,1685,1685,1657.599976,1659.699951,1659.699951,151,51.789445
2011-10-12,1667.099976,1691,1667.099976,1681.300049,1681.300049,37,51.789474
2011-10-13,1676.099976,1678.800049,1656.199951,1667.300049,1667.300049,148,51.78946
2011-10-14,1665.800049,1683.300049,1665.800049,1681.800049,1681.800049,51,51.78946
2011-10-17,1683.599976,1693.5,1667.300049,1675.5,1675.5,41,51.78945
2011-10-18,1666,1666,1627.5,1651.699951,1651.699951,85,51.789457000000006
2011-10-19,1659.300049,1659.300049,1641.300049,1646,1646,22,51.78946
2011-10-20,1643.199951,1643.199951,1608.699951,1611.900024,1611.900024,92,51.78943
2011-10-21,1626.099976,1647.400024,1626.099976,1635.099976,1635.099976,32,51.78944
2011-10-24,1646.199951,1657.800049,1646.199951,1651.5,1651.5,313,51.789457000000006
2011-10-25,1645,1706.800049,1645,1699.599976,1699.599976,355,51.789457000000006
2011-10-26,1717,1723.599976,1708.900024,1722.699951,1722.699951,135,51.78944
2011-10-27,1717.800049,1735.5,1717.800049,1746.699951,1746.699951,494,51.78946
2011-10-28,1752,1752,1733,1746.199951,1746.199951,158,51.78943
2011-10-31,1741.900024,1741.900024,1717,1724.199951,1724.199951,62,51.789445
2011-11-01,1706.699951,1720.099976,1682.5,1711,1711,246,51.78945
2011-11-02,1724.300049,1741.400024,1723.199951,1728.699951,1728.699951,294,51.78949000000001
2011-11-03,1740.5,1766,1726.599976,1764.199951,1764.199951,290,51.789457000000006
2011-11-04,1757,1761.199951,1754.900024,1755.300049,1755.300049,47,51.78946
2011-11-07,1755.300049,1797,1755.300049,1790.300049,1790.300049,35,51.78946
2011-11-08,1798.400024,1798.400024,1785.699951,1798.400024,1798.400024,14,51.78944
2011-11-09,1793,1793,1774.199951,1790.900024,1790.900024,6,51.78946
2011-11-10,1766.800049,1766.800049,1754.800049,1758.900024,1758.900024,16,51.78944
2011-11-11,1777,1789.099976,1777,1787.5,1787.5,28,51.78945
2011-11-14,1779,1779,1779,1777.800049,1777.800049,24,51.789457000000006
2011-11-15,1779.199951,1783.099976,1761.300049,1781.699951,1781.699951,18,51.78946
2011-11-16,1777.5,1777.5,1757.699951,1773.800049,1773.800049,65,51.789457000000006
2011-11-17,1755.300049,1755.300049,1714,1719.800049,1719.800049,54,51.78943
2011-11-18,1725,1736,1719,1724.699951,1724.699951,14,51.789445
2011-11-21,1704.599976,1704.599976,1674.400024,1678.300049,1678.300049,9,51.789457000000006
2011-11-22,1675.400024,1702.199951,1675.400024,1702.199951,1702.199951,13,51.78945
2011-11-23,1691.199951,1700,1681.599976,1695.699951,1695.699951,34,51.78944
2011-11-25,1690.099976,1693.5,1675.300049,1685.5,1685.5,28,51.78946
2011-11-28,1710.800049,1710.800049,1710.800049,1710.800049,1710.800049,175525,51.789445
2011-11-29,1711.300049,1718.400024,1704,1713.400024,1713.400024,64786,51.789445
2011-11-30,1714,1749.199951,1699.900024,1745.5,1745.5,15463,51.789445
2011-12-01,1747,1753.300049,1734.5,1735.300049,1735.300049,1350,51.789445
2011-12-02,1744.800049,1762.900024,1741.599976,1747,1747,1067,51.78946
2011-12-05,1748.900024,1752.599976,1718.699951,1730.699951,1730.699951,756,51.78944
2011-12-06,1722.099976,1731.800049,1703,1727.900024,1727.900024,648,51.78944
2011-12-07,1730.599976,1741.900024,1720,1740.900024,1740.900024,300,51.78946
2011-12-08,1742,1752.300049,1705.400024,1709.800049,1709.800049,942,51.78945
2011-12-09,1713.300049,1720.699951,1705.699951,1712.800049,1712.800049,568,51.78946
2011-12-12,1707.5,1708.199951,1658.5,1664.199951,1664.199951,894,51.789445
2011-12-13,1654.699951,1671.800049,1628,1659.900024,1659.900024,274,51.78947
2011-12-14,1636.5,1639.5,1565.800049,1584.300049,1584.300049,890,51.789457000000006
2011-12-15,1571.400024,1592.800049,1565.599976,1574.599976,1574.599976,589,51.789457000000006
2011-12-16,1587.400024,1595.900024,1586,1595.599976,1595.599976,57,51.78948
2011-12-19,1596.400024,1603.400024,1589.699951,1594.400024,1594.400024,92,51.789445
2011-12-20,1596.400024,1617,1596.400024,1615.599976,1615.599976,215,51.789445
2011-12-21,1615.599976,1635,1608.300049,1611.900024,1611.900024,38,51.789457000000006
2011-12-22,1608.800049,1610,1601.900024,1608.900024,1608.900024,599,51.789457000000006
2011-12-23,1612,1612.800049,1604.699951,1604.699951,1604.699951,62,51.789445
2011-12-27,1599,1599,1592.599976,1594.199951,1594.199951,52,51.78945
2011-12-28,1584.900024,1588.599976,1561.300049,1562.900024,1562.900024,763,51.78945
2011-12-29,1559.300049,1559.300049,1525,1539.900024,1539.900024,866,51.78947
2011-12-30,1549.400024,1579.5,1547.900024,1565.800049,1565.800049,289,51.789445
2012-01-03,1568.900024,1604.300049,1566,1599.699951,1599.699951,229,51.78946
2012-01-04,1596.599976,1618.599976,1594.5,1611.900024,1611.900024,172,51.78945
2012-01-05,1610.800049,1624.099976,1597.800049,1619.400024,1619.400024,362,51.789457000000006
2012-01-06,1622.5,1627.800049,1616.099976,1616.099976,1616.099976,20,51.78946
2012-01-09,1614.300049,1620.099976,1607.5,1607.5,1607.5,8,51.78944
2012-01-10,1619.900024,1638,1619.900024,1631,1631,47,51.789445
2012-01-11,1634.800049,1645.400024,1633.800049,1639.199951,1639.199951,65,51.78945
